"","taxon","lfc_(Intercept)","lfc_associated.phenotypeD015179","se_(Intercept)","se_associated.phenotypeD015179","W_(Intercept)","W_associated.phenotypeD015179","p_(Intercept)","p_associated.phenotypeD015179","q_(Intercept)","q_associated.phenotypeD015179","diff_(Intercept)","diff_associated.phenotypeD015179","passed_ss_(Intercept)","passed_ss_associated.phenotypeD015179","Species","Genus"
"644","GCF_000269965.1",0.127273534585066,-0.276562424054914,NA,0.0233438623980826,NA,-11.8473292610579,1,8.72815869275083e-18,1,3.14151811104329e-17,FALSE,TRUE,FALSE,FALSE,"s__Bifidobacterium infantis","g__Bifidobacterium"
"645","GCF_000296465.1",0.461824143659327,0.109636085832977,NA,0.053685845916319,NA,2.04217860334861,1,0.0417578979642174,1,0.0475693225967235,FALSE,TRUE,FALSE,FALSE,"s__Barnesiella intestinihominis","g__Barnesiella"
"646","GCF_000297775.1",0.449302542019595,0.208946041686056,NA,0.0300056544543381,NA,6.96355555263842,1,1.2170673243963e-09,1,2.17104276671748e-09,FALSE,TRUE,FALSE,FALSE,"s__Sutterella wadsworthensis_A","g__Sutterella"
"647","GCF_000300255.2",0.878754366915884,-0.0160303528272812,NA,0.0240596229807423,NA,-0.666276144065603,1,0.514727474982264,1,0.534747581481063,FALSE,FALSE,FALSE,FALSE,"s__Methanomethylophilus alvus","g__Methanomethylophilus"
"648","GCF_000311845.1",0.59344079371855,-0.588389785728143,NA,0.0323860860710486,NA,-18.1679806703821,1,3.2001508586911e-21,1,1.517828561482e-20,FALSE,TRUE,FALSE,FALSE,"s__Enorma massiliensis","g__Enorma"
"649","GCF_000327285.1",-0.062865926047261,-0.24876052020332,NA,0.0248224866074995,NA,-10.0215793903646,1,1.10387223849982e-11,1,2.32454423667494e-11,FALSE,TRUE,FALSE,FALSE,"s__Holdemania massiliensis","g__Holdemania"
"650","GCF_000332875.2",0.580175602183513,-0.428271721742742,NA,0.0721378114395958,NA,-5.9368549335788,1,6.09163583852666e-09,1,1.03568013000076e-08,FALSE,TRUE,FALSE,TRUE,"s__Anaerostipes hadrus","g__Anaerostipes"
"651","GCF_000374365.1",0.308136231398405,-0.738575084710778,NA,0.0228823572211368,NA,-32.2770542201196,1,3.00645178148111e-12,1,6.67734914267687e-12,FALSE,TRUE,FALSE,TRUE,"s__Bacteroides gallinarum","g__Bacteroides"
"652","GCF_000381365.1",-0.589974625906619,1.10842082879834,NA,0.0287829527361722,NA,38.5096289098013,1,5.21352407073823e-56,1,5.87969659088811e-54,FALSE,TRUE,FALSE,FALSE,"s__Bacteroides salyersiae","g__Bacteroides"
"653","GCF_000382445.1",0.551667216496973,-0.131161144644119,NA,0.0597844694743069,NA,-2.19389995089756,1,0.0289846321210113,1,0.0335454978367463,FALSE,TRUE,FALSE,TRUE,"s__Phocaeicola massiliensis","g__Phocaeicola"
"654","GCF_000392875.1",0.456623319799615,-0.222992783401205,NA,0.0386119841881968,NA,-5.77522207391175,1,2.44608470927735e-07,1,3.80793861950384e-07,FALSE,TRUE,FALSE,TRUE,"s__Enterococcus faecalis","g__Enterococcus"
"655","GCF_000425045.1",-0.544574778048397,1.19299074049999,NA,0.0335345531667687,NA,35.5749705256902,1,4.05562431513332e-46,1,1.98424128722199e-44,FALSE,TRUE,FALSE,FALSE,"s__Acidaminococcus intestini","g__Acidaminococcus"
"656","GCF_000466485.1",-0.386368170594504,0.215850449247043,NA,0.0261033734759265,NA,8.26906336248487,1,1.05910140317219e-12,1,2.48839797273095e-12,FALSE,TRUE,TRUE,TRUE,"s__Clostridium_Q symbiosum","g__Clostridium_Q"
"657","GCF_000468015.1",0.239928420978263,0.141168289964696,NA,0.03498721102199,NA,4.03485404641055,1,9.06964423267516e-05,1,0.000122091364670627,FALSE,TRUE,FALSE,TRUE,"s__Ruminococcus_C callidus","g__Ruminococcus_C"
"658","GCF_000469305.1",-0.300947182501805,0.705783970780952,NA,0.0424220571447034,NA,16.6371934386277,1,6.51497460815259e-29,1,6.61269922727488e-28,FALSE,TRUE,FALSE,TRUE,"s__Faecalitalea cylindroides","g__Faecalitalea"
"659","GCF_000469345.1",0.11518469087971,0.21762042598024,NA,0.0474168444574254,NA,4.58951725848474,1,6.21827213510956e-06,1,9.01649459590886e-06,FALSE,TRUE,FALSE,TRUE,"s__Eubacterium_I ramulus","g__Eubacterium_I"
"660","GCF_000478885.1",0.0223339275795567,-0.284337327248885,NA,0.0242750282272565,NA,-11.7131615496795,1,2.3347664652861e-17,1,8.06050327301152e-17,FALSE,TRUE,FALSE,FALSE,"s__Adlercreutzia equolifaciens","g__Adlercreutzia"
"661","GCF_000507765.1",0.00622102783694086,-0.179946964252101,NA,0.0247466505403834,NA,-7.27156848796366,1,1.30562936538585e-06,1,1.96327971239502e-06,FALSE,TRUE,FALSE,TRUE,"s__Streptococcus parasanguinis_J","g__Streptococcus"
"662","GCF_000513195.1",-0.363584393882058,0.407055818420033,NA,0.0380980196805919,NA,10.6844350922365,1,1.08983110014302e-19,1,4.58995255869363e-19,FALSE,TRUE,FALSE,FALSE,"s__Bacteroides timonensis","g__Bacteroides"
"663","GCF_000577815.1",0.456776899997618,-0.601481476527167,NA,0.0297916595027901,NA,-20.1895928781959,1,2.27894994941702e-31,1,2.96555666494651e-30,FALSE,TRUE,FALSE,FALSE,"s__Clostridium saudiense","g__Clostridium"
"664","GCF_000614125.1",0.0086192936561448,0.303082676257611,NA,0.0525672400833459,NA,5.76561896300947,1,1.55973224704689e-08,1,2.59104456751653e-08,FALSE,TRUE,FALSE,FALSE,"s__Bacteroides rodentium","g__Bacteroides"
"665","GCF_000614185.1",-0.060011894453848,-0.0227361118522509,NA,0.0350042942943233,NA,-0.64952350306168,1,0.516797076918587,1,0.536348704572971,FALSE,FALSE,FALSE,TRUE,"s__Phocaeicola sartorii","g__Phocaeicola"
"666","GCF_000686665.1",-0.165902998516237,-0.00758223590872562,NA,0.0255745631486841,NA,-0.296475676422874,1,0.770458338672083,1,0.780454305141881,FALSE,FALSE,FALSE,FALSE,"s__Thomasclavelia saccharogumia","g__Thomasclavelia"
"667","GCF_000701705.1",0.0982474741605629,-0.00779216118826692,NA,0.0401598403134851,NA,-0.194028689542633,1,0.846288328358863,1,0.853011572278298,FALSE,FALSE,FALSE,TRUE,"s__Bilophila wadsworthia","g__Bilophila"
"668","GCF_000702905.1",0.670779031891754,-0.250074261856873,NA,0.0254956800867234,NA,-9.80849543947238,1,3.80994269419004e-13,1,9.29589383318002e-13,FALSE,TRUE,FALSE,FALSE,"s__Mitsuokella jalaludinii","g__Mitsuokella"
"669","GCF_000723465.1",0.375456810547325,0.200709743672136,NA,0.0558511683928203,NA,3.5936534444629,1,0.000383414071861558,1,0.000496384289463624,FALSE,TRUE,FALSE,FALSE,"s__Ruminococcus_D bicirculans","g__Ruminococcus_D"
"670","GCF_000735375.1",0.482631389161571,-0.366899694707003,NA,0.0360913889881853,NA,-10.1658513288893,1,1.19922716616063e-12,1,2.79819672104147e-12,FALSE,TRUE,FALSE,TRUE,"s__Hafnia alvei","g__Hafnia"
"671","GCF_000741215.1",2.19189344221729,-2.3288610285579,NA,0.0232224006051166,NA,-100.285111266437,1,7.9626734162355e-24,1,4.69890320783665e-23,FALSE,TRUE,FALSE,FALSE,"s__Bifidobacterium pullorum_B","g__Bifidobacterium"
"672","GCF_000763055.1",0.34774168874456,0.114397512909162,NA,0.0243230960295871,NA,4.70324636181211,1,7.35663914303039e-05,1,9.98260525424578e-05,FALSE,TRUE,FALSE,FALSE,"s__Collinsella sp000763055","g__Collinsella"
"673","GCF_000765235.1",0.45294223489495,0.0649417633020168,NA,0.0490775411056603,NA,1.32324810573133,1,0.186415978621463,1,0.201289593937005,FALSE,FALSE,FALSE,FALSE,"s__ER4 sp000765235","g__ER4"
"674","GCF_000770925.1",0.765490422050614,-0.89901778545174,NA,0.0294125255657004,NA,-30.5658139911703,1,3.09789857787532e-46,1,1.65493002975971e-44,FALSE,TRUE,FALSE,FALSE,"s__Bifidobacterium ruminantium","g__Bifidobacterium"
"675","GCF_000771405.1",0.782327848575237,-1.28467543852364,NA,0.0225491951394874,NA,-56.9721194293963,1,1.96437340961855e-09,1,3.46754610567448e-09,FALSE,TRUE,FALSE,TRUE,"s__Bifidobacterium pullorum","g__Bifidobacterium"
"676","GCF_000785515.1",0.512219250031221,-0.651990601431193,NA,0.0528706972000404,NA,-12.3317950388348,1,1.8479312086136e-23,1,1.05373605434989e-22,FALSE,TRUE,FALSE,TRUE,"s__Streptococcus salivarius","g__Streptococcus"
"677","GCF_000829035.1",-0.176055863837285,-0.0228804812106731,NA,0.0236301354277777,NA,-0.968275500604056,1,0.34507177547231,1,0.365603185912729,FALSE,FALSE,FALSE,FALSE,"s__Lacticaseibacillus paracasei","g__Lacticaseibacillus"
"678","GCF_000949455.1",-0.274569573039184,0.469431751254818,NA,0.0530183118096658,NA,8.85414369548515,1,3.09895727675519e-17,1,1.0449972212314e-16,FALSE,TRUE,TRUE,TRUE,"s__Ruthenibacterium lactatiformans","g__Ruthenibacterium"
"679","GCF_000963275.1",0.497174267049994,-0.580676360223975,NA,0.0263320653132707,NA,-22.0520628866635,1,5.35628367961302e-15,1,1.54889684752342e-14,FALSE,TRUE,FALSE,TRUE,"s__Streptococcus parasanguinis_B","g__Streptococcus"
"680","GCF_000969835.1",0.112324233373999,-0.0210137835980829,NA,0.0253110475980153,NA,-0.830221804005089,1,0.410360053729838,1,0.43072952899254,FALSE,FALSE,FALSE,TRUE,"s__Parabacteroides goldsteinii","g__Parabacteroides"
"681","GCF_001025135.1",0.848440419270152,-0.543965231217457,NA,0.047432533339179,NA,-11.4681884546981,1,2.14636703829979e-20,1,9.51337355403621e-20,FALSE,TRUE,FALSE,FALSE,"s__Bifidobacterium bifidum","g__Bifidobacterium"
"682","GCF_001025195.1",1.21726164490026,-1.06335660992919,NA,0.032202892590949,NA,-33.0205309018749,1,1.33469351092131e-47,1,8.46696195990703e-46,FALSE,TRUE,FALSE,TRUE,"s__Bifidobacterium catenulatum","g__Bifidobacterium"
"683","GCF_001025215.1",1.18884334445627,-1.14975055996135,NA,0.0410654202365665,NA,-27.9980225050164,1,1.66745017014574e-46,1,9.4025662372107e-45,FALSE,TRUE,FALSE,FALSE,"s__Bifidobacterium pseudocatenulatum","g__Bifidobacterium"
"684","GCF_001042615.1",0.45144945924363,-0.641523382269638,NA,0.0264588428855747,NA,-24.2460860833561,1,2.54647595759934e-26,1,1.90049492423774e-25,FALSE,TRUE,FALSE,TRUE,"s__Bifidobacterium kashiwanohense","g__Bifidobacterium"
"685","GCF_001073155.1",0.395513035096568,-0.461730186704498,NA,0.0253132047432064,NA,-18.2406847093676,1,1.19269521988611e-11,1,2.50638850555776e-11,FALSE,TRUE,FALSE,TRUE,"s__Streptococcus parasanguinis_D","g__Streptococcus"
"686","GCF_001074805.1",0.0744157598449801,-0.527118441100409,NA,0.0248310132143647,NA,-21.2282292530645,1,6.94763971077742e-11,1,1.36663843148044e-10,FALSE,TRUE,FALSE,TRUE,"s__Streptococcus parasanguinis_A","g__Streptococcus"
"687","GCF_001244995.1",-0.421128605420826,0.591073185126089,NA,0.0294631408540784,NA,20.0614451817438,1,2.71863205651861e-36,1,6.13202563859199e-35,FALSE,TRUE,FALSE,TRUE,"s__Intestinimonas massiliensis","g__Intestinimonas"
"688","GCF_001275135.1",0.787640356100316,-0.328376546750796,NA,0.0335997747700755,NA,-9.77317702269998,1,8.65872765106643e-14,1,2.2419919810797e-13,FALSE,TRUE,FALSE,FALSE,"s__Prevotella rara","g__Prevotella"
"689","GCF_001280875.1",-0.0216131229003163,-0.200648689328698,NA,0.032980175276634,NA,-6.0839182219524,1,5.13047112788738e-08,1,8.23960157405963e-08,FALSE,TRUE,FALSE,FALSE,"s__Sellimonas intestinalis","g__Sellimonas"
"690","GCF_001314995.1",-0.0473244698007181,0.461784021586297,NA,0.0741327645545356,NA,6.22914880297748,1,1.07039274560204e-09,1,1.92632737018807e-09,FALSE,TRUE,FALSE,FALSE,"s__Bacteroides ovatus","g__Bacteroides"
"691","GCF_001404335.1",-0.457925352840976,-0.0234705319097969,NA,0.0268516931679109,NA,-0.874080146940055,1,0.38742545740112,1,0.407922032429603,FALSE,FALSE,FALSE,TRUE,"s__Muricomes contortus_B","g__Muricomes"
"692","GCF_001404655.1",0.3474900459606,-0.449954485040572,NA,0.0459776738214,NA,-9.78636907096295,1,1.00172623024276e-17,1,3.58011311160706e-17,FALSE,TRUE,FALSE,TRUE,"s__Anaerostipes hadrus_A","g__Anaerostipes"
"693","GCF_001404675.1",0.91257805874562,-0.419936738980115,NA,0.0612365269765528,NA,-6.85761847893345,1,9.55701582400965e-11,1,1.85830863244632e-10,FALSE,TRUE,FALSE,FALSE,"s__Coprococcus eutactus_A","g__Coprococcus"
"694","GCF_001405375.1",1.97207379812255,-2.26988091182829,NA,0.0253824912779998,NA,-89.4270340514489,1,1.64652171929756e-27,1,1.42839277357865e-26,FALSE,TRUE,FALSE,FALSE,"s__Collinsella aerofaciens_F","g__Collinsella"
"695","GCF_001406815.1",0.695888318826483,-0.129285558641996,NA,0.0790931331928821,NA,-1.63459902804344,1,0.102783330440129,1,0.113396826518186,FALSE,FALSE,FALSE,FALSE,"s__Agathobacter faecis","g__Agathobacter"
"696","GCF_001433875.1",-0.0280590758256531,0.0675624040734591,NA,0.0224687324680384,NA,3.00695217986,1,0.0237938360633957,1,0.0276958068857187,FALSE,TRUE,FALSE,TRUE,"s__Lactobacillus delbrueckii","g__Lactobacillus"
"697","GCF_001435955.1",-0.233952041782244,0.400062469337266,NA,0.0248847237761118,NA,16.0766288963717,1,5.48256886080455e-09,1,9.38416086630121e-09,FALSE,TRUE,FALSE,TRUE,"s__Ligilactobacillus salivarius","g__Ligilactobacillus"
"698","GCF_001487105.1",-0.481690208576955,0.612899446071329,NA,0.0226152915680637,NA,27.1011074178162,1,1.6676519352128e-07,1,2.60410263729384e-07,FALSE,TRUE,FALSE,TRUE,"s__Mediterraneibacter massiliensis","g__Mediterraneibacter"
"699","GCF_001487165.1",0.641947577461751,-0.604365567132029,NA,0.0663244542445897,NA,-9.11225842738585,1,3.64482178938951e-18,1,1.36010813096704e-17,FALSE,TRUE,FALSE,TRUE,"s__Blautia_A massiliensis","g__Blautia_A"
"700","GCF_001517625.2",-0.0589299164306211,0.105363558330902,NA,0.0398196243153471,NA,2.64602090407703,1,0.00962963337730461,1,0.0115532835436929,FALSE,TRUE,FALSE,TRUE,"s__Enterocloster sp001517625","g__Enterocloster"
"701","GCF_001544215.1",0.00458030584257152,0.49361537735239,NA,0.0312149531427745,NA,15.8134268244657,1,1.11513130825783e-16,1,3.65115573510224e-16,FALSE,TRUE,FALSE,TRUE,"s__Enterococcus_B durans","g__Enterococcus_B"
"702","GCF_001544255.1",-0.295743905784848,0.922668759495191,NA,0.0334695835053609,NA,27.5673809728587,1,2.13903801412236e-29,1,2.30970594078106e-28,FALSE,TRUE,FALSE,TRUE,"s__Enterococcus_B faecium","g__Enterococcus_B"
"703","GCF_001553855.1",-0.0171324139800147,0.210725250689822,NA,0.0262051611704691,NA,8.04136442126868,1,4.42821767798756e-09,1,7.61803549687691e-09,FALSE,TRUE,FALSE,TRUE,"s__Streptococcus gordonii","g__Streptococcus"
"704","GCF_001591705.1",-0.443550952881878,0.326516609220037,NA,0.022724367201842,NA,14.3685677281948,1,3.02255855919312e-16,1,9.43968288486468e-16,FALSE,TRUE,FALSE,FALSE,"s__Lactococcus cremoris","g__Lactococcus"
"705","GCF_001655005.1",0.365935088276269,-0.621627192289659,NA,0.0338700109969435,NA,-18.3533212417839,1,1.09155498316227e-11,1,2.30338525552952e-11,FALSE,TRUE,FALSE,TRUE,"s__Hafnia paralvei","g__Hafnia"
"706","GCF_001688725.2",-0.180775113764469,0.141511997776281,NA,0.0314581526728993,NA,4.49842046504503,1,1.22850262321255e-05,1,1.74640078790019e-05,FALSE,TRUE,FALSE,TRUE,"s__Bacteroides caecimuris","g__Bacteroides"
"707","GCF_001697145.1",0.353500740121425,-0.443112621647275,NA,0.0285137741322659,NA,-15.5403006137252,1,2.7925920022534e-17,1,9.4798691715291e-17,FALSE,TRUE,FALSE,FALSE,"s__Streptococcus anginosus_C","g__Streptococcus"
"708","GCF_001701045.1",0.532042321272411,-0.519978372709873,NA,0.0317111116419375,NA,-16.3973555572933,1,3.95498340276115e-17,1,1.32924111053065e-16,FALSE,TRUE,FALSE,TRUE,"s__Cloacibacillus porcorum","g__Cloacibacillus"
"709","GCF_001729745.1",0.569396872362598,-0.0775382568576839,NA,0.0235812626113577,NA,-3.28812999268064,1,0.00648173530558336,1,0.00785078918277699,FALSE,TRUE,FALSE,FALSE,"s__Enterobacter hormaechei_A","g__Enterobacter"
"710","GCF_001754075.1",0.918257868176225,-1.15066798826113,NA,0.0307721601294944,NA,-37.3931496332699,1,2.33974258343137e-27,1,1.96267662990317e-26,FALSE,TRUE,FALSE,FALSE,"s__Merdimonas faecis","g__Merdimonas"
"711","GCF_001813295.1",-0.0821220613290623,-0.138634565163155,NA,0.0262990272993442,NA,-5.27147120633668,1,6.53938534783121e-06,1,9.44164456336939e-06,FALSE,TRUE,FALSE,TRUE,"s__Streptococcus sp001813295","g__Streptococcus"
"712","GCF_001881565.1",-0.528257509242878,0.422208135388771,NA,0.0298709531667498,NA,14.134404517722,1,3.42921996816499e-25,1,2.35179612681585e-24,FALSE,TRUE,FALSE,TRUE,"s__Eisenbergiella tayi","g__Eisenbergiella"
"713","GCF_002159845.1",0.00730530525778678,-0.0721289843585563,NA,0.0306551806893972,NA,-2.35291336526043,1,0.0196078251755496,1,0.0230613471068167,FALSE,TRUE,FALSE,TRUE,"s__Anaeromassilibacillus stercoravium","g__Anaeromassilibacillus"
"714","GCF_002159975.1",-0.539567936470744,0.846428161279051,NA,0.0229081873953933,NA,36.9487182320353,1,3.86190764979286e-11,1,7.7010535649111e-11,FALSE,TRUE,FALSE,FALSE,"s__Barnesiella merdigallinarum","g__Barnesiella"
"715","GCF_002160255.1",1.66953804257048,-1.57458831808847,NA,0.0224799392126292,NA,-70.044153731691,1,8.57686511736986e-15,1,2.42493540226474e-14,FALSE,TRUE,FALSE,FALSE,"s__Thermophilibacter avistercoris","g__Thermophilibacter"
"716","GCF_002160305.1",-0.350224811481946,0.148141333842043,NA,0.0242403701310497,NA,6.11134784828583,1,8.44383482717484e-08,1,1.34756169018592e-07,FALSE,TRUE,FALSE,FALSE,"s__Lawsonibacter pullicola","g__Lawsonibacter"
"717","GCF_002160765.1",-0.101271636638562,-0.117608473537123,NA,0.0237462328313904,NA,-4.9527213167747,1,1.6323655092496e-05,1,2.29799028001157e-05,FALSE,TRUE,FALSE,FALSE,"s__Merdisoma faecalis","g__Merdisoma"
"718","GCF_002160815.1",-0.728942145697749,0.252181592851333,NA,0.0237591446308168,NA,10.6140855140147,1,2.54114239536195e-11,1,5.18965700461244e-11,FALSE,TRUE,FALSE,FALSE,"s__Massilimicrobiota merdigallinarum","g__Massilimicrobiota"
"719","GCF_002160865.1",-0.911636619517659,0.656767689548499,NA,0.023542483898308,NA,27.8971281189111,1,5.14147406341303e-23,1,2.82086279695363e-22,FALSE,TRUE,FALSE,FALSE,"s__Massilimicrobiota sp002160865","g__Massilimicrobiota"
"720","GCF_002222595.2",0.64098646800099,-1.23569085859373,NA,0.0244207708916347,NA,-50.5999939181698,1,2.20769376550487e-14,1,6.03991690562654e-14,FALSE,TRUE,FALSE,TRUE,"s__Blautia hansenii","g__Blautia"
"721","GCF_002222615.2",0.242234036211793,0.230259906238226,NA,0.0551448944037459,NA,4.17554351545888,1,3.81115780400286e-05,1,5.24163302312046e-05,FALSE,TRUE,FALSE,TRUE,"s__Bacteroides caccae","g__Bacteroides"
"722","GCF_002224675.1",1.37419862056666,-1.06549594573132,NA,0.0431851949426233,NA,-24.6727135803592,1,9.23148471621775e-34,1,1.51128338499371e-32,FALSE,TRUE,FALSE,TRUE,"s__Prevotella copri_A","g__Prevotella"
"723","GCF_002234575.2",-0.888720736326199,0.97473818871541,NA,0.0341366181924539,NA,28.5540349433583,1,7.22927049779644e-57,1,9.17213694407924e-55,FALSE,TRUE,FALSE,FALSE,"s__Enterocloster bolteae","g__Enterocloster"
"724","GCF_002386345.1",-0.861736673562785,1.21800535418888,NA,0.0234821150518738,NA,51.869490950803,1,1.71631030671467e-13,1,4.31201723097868e-13,FALSE,TRUE,FALSE,TRUE,"s__Streptococcus oralis_S","g__Streptococcus"
"725","GCF_002549775.1",0.310141026032223,-0.0744987625619871,NA,0.0507517174181131,NA,-1.467906237502,1,0.143924724809324,1,0.157248219248077,FALSE,FALSE,FALSE,TRUE,"s__Faecalibacterium prausnitzii_F","g__Faecalibacterium"
"726","GCF_002742445.1",-0.492384753111503,1.02340122300786,NA,0.0233751309823278,NA,43.7816251717082,1,8.45125711182251e-12,1,1.79832829528299e-11,FALSE,TRUE,FALSE,TRUE,"s__Bifidobacterium sp002742445","g__Bifidobacterium"
"727","GCF_002834225.1",0.530783726022357,-0.312578340894602,NA,0.0524025615496073,NA,-5.96494391974899,1,7.47550467084707e-09,1,1.26250203675703e-08,FALSE,TRUE,FALSE,FALSE,"s__Ruminococcus_E bromii","g__Ruminococcus_E"
"728","GCF_002834235.1",0.58060252858729,0.0474968779253675,NA,0.0694710342495568,NA,0.683693260629274,1,0.49453627472063,1,0.514824942401476,FALSE,FALSE,TRUE,TRUE,"s__Ruminococcus_E bromii_B","g__Ruminococcus_E"
"729","GCF_002849695.1",0.391681007002182,-0.295046159212067,NA,0.0254875977434596,NA,-11.576067787235,1,3.66960716907822e-13,1,8.97506331714312e-13,FALSE,TRUE,FALSE,FALSE,"s__Bacteroides fragilis_A","g__Bacteroides"
"730","GCF_002874775.1",-0.247268908304618,0.793744672640083,NA,0.0355469514698403,NA,22.3294724250414,1,5.29420303652242e-27,1,4.33356135650827e-26,FALSE,TRUE,FALSE,TRUE,"s__Monoglobus pectinilyticus","g__Monoglobus"
"731","GCF_002925905.1",-0.160692719288988,1.87936321078956,NA,0.0237085543676615,NA,79.2694139695424,1,1.60334885560039e-16,1,5.16634631249013e-16,FALSE,TRUE,FALSE,TRUE,"s__Klebsiella michiganensis","g__Klebsiella"
"732","GCF_002959775.1",-0.367889727252106,0.0408184209412147,NA,0.0261157926867974,NA,1.56297844108136,1,0.152494288521279,1,0.166253171696131,FALSE,FALSE,FALSE,FALSE,"s__Veillonella rogosae","g__Veillonella"
"733","GCF_002959915.1",0.620400112935921,-0.877243739820261,NA,0.0287722993713261,NA,-30.4891774028496,1,1.3942061236883e-23,1,8.08639551739213e-23,FALSE,TRUE,FALSE,FALSE,"s__Veillonella atypica","g__Veillonella"
"734","GCF_002965065.1",-0.408533199742008,0.61083144275909,NA,0.0351453270017702,NA,17.3801610304643,1,1.90518959589956e-34,1,3.45315614256796e-33,FALSE,TRUE,FALSE,FALSE,"s__Escherichia sp002965065","g__Escherichia"
"735","GCF_002998925.1",-0.183578914530665,0.0457609828860433,NA,0.0230485888157246,NA,1.98541365165157,1,0.0603114761580772,1,0.068169430178673,FALSE,FALSE,FALSE,FALSE,"s__Mogibacterium diversum","g__Mogibacterium"
"736","GCF_003010495.1",0.66570195240492,5.83088149279839e-05,NA,0.0248544368677545,NA,0.00234601231314286,1,0.998141106996465,1,0.998141106996465,FALSE,FALSE,FALSE,TRUE,"s__Megasphaera elsdenii","g__Megasphaera"
"737","GCF_003024675.1",0.235188360087363,-0.264180395710854,NA,0.0484019650168225,NA,-5.45805104439532,1,1.38190982206593e-07,1,2.16791108098442e-07,FALSE,TRUE,FALSE,FALSE,"s__Faecalibacillus faecis","g__Faecalibacillus"
"738","GCF_003024685.1",0.0419579597349948,0.0892047694208406,NA,0.0528479709488732,NA,1.68795069742867,1,0.0927361350763546,1,0.102758926967795,FALSE,FALSE,FALSE,TRUE,"s__Faecalibacillus intestinalis","g__Faecalibacillus"
"739","GCF_003024715.1",0.187524726096847,0.18608174240905,NA,0.0529065453021302,NA,3.51717809859639,1,0.000492116899465847,1,0.000630680117371003,FALSE,TRUE,FALSE,TRUE,"s__Clostridium_Q fessum","g__Clostridium_Q"
